item,itemLabel,website,websiteLabel
http://www.wikidata.org/entity/Q96100315,Era Mandiri Cemerlang,http://www.indonesiaseafood.net,http://www.indonesiaseafood.net
http://www.wikidata.org/entity/Q96100316,Impack Pratama Industri,http://www.impack-pratama.com,http://www.impack-pratama.com
http://www.wikidata.org/entity/Q96100319,Indofood Sukses Makmur,http://www.indofood.com,http://www.indofood.com
http://www.wikidata.org/entity/Q96100320,Royalindo Investa Wijaya,http://www.royalindo.id,http://www.royalindo.id
http://www.wikidata.org/entity/Q96100321,Indospring,http://www.indospring.co.id,http://www.indospring.co.id
http://www.wikidata.org/entity/Q96100328,Indika Energy,http://www.indikaenergy.co.id,http://www.indikaenergy.co.id
http://www.wikidata.org/entity/Q96100330,Indonesian Paradise Property,http://www.theparadise-group.com,http://www.theparadise-group.com
http://www.wikidata.org/entity/Q96100332,Indah Prakasa Sentosa,http://www.inprasegroup.co.id/,http://www.inprasegroup.co.id/
http://www.wikidata.org/entity/Q96100335,Inter-Delta,http://www.inter-delta.co.id,http://www.inter-delta.co.id
http://www.wikidata.org/entity/Q96100336,Indonesia Kendaraan Terminal,http://www.indonesiacarterminal.co.id,http://www.indonesiacarterminal.co.id
http://www.wikidata.org/entity/Q96100337,Jasa Armada Indonesia,http://www.ipcmarine.co.id,http://www.ipcmarine.co.id
http://www.wikidata.org/entity/Q96100338,Indopoly Swakarsa Industry,http://www.ilenefilms.com,http://www.ilenefilms.com
http://www.wikidata.org/entity/Q96100339,MNC Vision Networks,http://www.mncvisionnetworks.com,http://www.mncvisionnetworks.com
http://www.wikidata.org/entity/Q96100341,Itama Ranoraya,http://itama.co.id/,http://itama.co.id/
http://www.wikidata.org/entity/Q96100344,Indonesian Tobacco,http://www.indonesiantobacco.com,http://www.indonesiantobacco.com
http://www.wikidata.org/entity/Q96100345,Steel Pipe Industry of Indonesia,http://www.spindo.com,http://www.spindo.com
http://www.wikidata.org/entity/Q96100346,SUMBER ENERGI ANDALAN,http://www.itamaraya.co.id,http://www.itamaraya.co.id
http://www.wikidata.org/entity/Q96100348,Jasnita Telekomindo,http://www.jasnita.co.id,http://www.jasnita.co.id
http://www.wikidata.org/entity/Q96100349,Armada Berjaya Trans,http://www.armadaberjaya.com,http://www.armadaberjaya.com
http://www.wikidata.org/entity/Q96100350,Graha Andrasentra Propertindo,http://www.jungleseries.co.id,http://www.jungleseries.co.id
http://www.wikidata.org/entity/Q96100351,Jaya Konstruksi Manggala Pratama,http://www.jayakonstruksi.com,http://www.jayakonstruksi.com
http://www.wikidata.org/entity/Q96100357,Asuransi Jiwa Syariah Jasa Mitra Abadi,http://www.jmasyariah.com,http://www.jmasyariah.com
http://www.wikidata.org/entity/Q54622143,Liu Chong Hing Investment Ltd.,http://www.lchi.com.hk/,http://www.lchi.com.hk/
http://www.wikidata.org/entity/Q55349095,CODIX,https://www.codix.eu/,https://www.codix.eu/
http://www.wikidata.org/entity/Q55459212,Lydian International,https://www.lydianinternational.co.uk/,https://www.lydianinternational.co.uk/
http://www.wikidata.org/entity/Q55547391,Q55547391,http://vatvmk.narod.ru/,http://vatvmk.narod.ru/
http://www.wikidata.org/entity/Q55610870,Energean Oil & Gas,https://www.energean.com,https://www.energean.com
http://www.wikidata.org/entity/Q55637991,Xiaohongshu,http://www.xiaohongshu.com/,http://www.xiaohongshu.com/
http://www.wikidata.org/entity/Q55669716,Hagag Group,http://www.hagag-group.co.il/,http://www.hagag-group.co.il/
http://www.wikidata.org/entity/Q55902846,Q55902846,https://avesone.com/de//,https://avesone.com/de//
http://www.wikidata.org/entity/Q55989820,Werkspot,https://www.werkspot.nl/,https://www.werkspot.nl/
http://www.wikidata.org/entity/Q56000968,Araratbank,https://www.araratbank.am/,https://www.araratbank.am/
http://www.wikidata.org/entity/Q56247007,Indoritel Makmur Internasional,http://www.indoritel.co.id,http://www.indoritel.co.id
http://www.wikidata.org/entity/Q56273715,"Tapestry, Inc.",http://www.tapestry.com/,http://www.tapestry.com/
http://www.wikidata.org/entity/Q56388299,Lippo Karawaci,http://www.lippokarawaci.co.id/,http://www.lippokarawaci.co.id/
http://www.wikidata.org/entity/Q56388299,Lippo Karawaci,http://www.lippokarawaci.co.id,http://www.lippokarawaci.co.id
http://www.wikidata.org/entity/Q56388471,Bank MNC Internasional,https://mncbank.co.id/,https://mncbank.co.id/
http://www.wikidata.org/entity/Q56388471,Bank MNC Internasional,http://www.mncbank.co.id,http://www.mncbank.co.id
http://www.wikidata.org/entity/Q56391632,Saratoga Investama Sedaya,http://www.http://saratoga-investama.com,http://www.http://saratoga-investama.com
http://www.wikidata.org/entity/Q56392707,Martina Berto,http://www.martinaberto.co.id,http://www.martinaberto.co.id
http://www.wikidata.org/entity/Q56394490,MNC Studios International,http://www.msi.id,http://www.msi.id
http://www.wikidata.org/entity/Q59961991,New Energy Exchange Limited,http://www.inexgreen.com,http://www.inexgreen.com
http://www.wikidata.org/entity/Q60712152,Jinjiang Shares,http://www.jinjianghotels.sh.cn,http://www.jinjianghotels.sh.cn
http://www.wikidata.org/entity/Q60712324,Jinjiang Investment,http://www.jjtz.com,http://www.jjtz.com
http://www.wikidata.org/entity/Q60712477,Jinjiang Travel,http://www.jjtravel.com,http://www.jjtravel.com
http://www.wikidata.org/entity/Q60742568,CalAmp,https://www.calamp.com/,https://www.calamp.com/
http://www.wikidata.org/entity/Q60846290,Nicolás Correa,https://www.nicolascorrea.com/de,https://www.nicolascorrea.com/de
http://www.wikidata.org/entity/Q61852434,Bank Sinarmas,https://www.banksinarmas.com/,https://www.banksinarmas.com/
http://www.wikidata.org/entity/Q61852434,Bank Sinarmas,http://www.banksinarmas.com,http://www.banksinarmas.com
http://www.wikidata.org/entity/Q64753961,Mitra Pinasthika Mustika,http://www.mpmgroup.co.id,http://www.mpmgroup.co.id
http://www.wikidata.org/entity/Q64808965,Kosar Credit Institution,https://www.kosarfci.ir,https://www.kosarfci.ir
http://www.wikidata.org/entity/Q65204584,ABM Investama,http://www.abm-investama.com,http://www.abm-investama.com
http://www.wikidata.org/entity/Q65212259,Vale Indonesia,http://www.vale.com/indonesia,http://www.vale.com/indonesia
http://www.wikidata.org/entity/Q65395738,Citizen Investment Trust,https://nlk.org.np/,https://nlk.org.np/
http://www.wikidata.org/entity/Q66424422,NOBU National Bank,http://www.nobubank.com,http://www.nobubank.com
http://www.wikidata.org/entity/Q67859451,Local Government Data Unit - Wales,https://www.data.cymru/eng/,https://www.data.cymru/eng/
http://www.wikidata.org/entity/Q70581005,We Don't Have Time,https://www.allabolag.se/5591261994/wedonthavetime-ab-publ,https://www.allabolag.se/5591261994/wedonthavetime-ab-publ
http://www.wikidata.org/entity/Q70581005,We Don't Have Time,https://www.wedonthavetime.org/,https://www.wedonthavetime.org/
http://www.wikidata.org/entity/Q85960970,Salim Ivomas Pratama,http://www.simp.co.id,http://www.simp.co.id
http://www.wikidata.org/entity/Q89127090,Ashmore Asset Management Indonesia,http://www.ashmoregroup.com,http://www.ashmoregroup.com
http://www.wikidata.org/entity/Q92281262,Fastfood Indonesia,https://kfcku.com/,https://kfcku.com/
http://www.wikidata.org/entity/Q92281262,Fastfood Indonesia,http://www.kfcindonesia.com,http://www.kfcindonesia.com
http://www.wikidata.org/entity/Q92562194,Puradelta Lestari,http://www.kota-deltamas.com,http://www.kota-deltamas.com
http://www.wikidata.org/entity/Q95624840,Mega Perintis,http://www.megaperintis.co.id,http://www.megaperintis.co.id
http://www.wikidata.org/entity/Q96099931,Ace Hardware Indonesia,http://www.acehardware.co.id,http://www.acehardware.co.id
http://www.wikidata.org/entity/Q96099932,Acset Indonusa,http://www.acset.co,http://www.acset.co
http://www.wikidata.org/entity/Q96099933,Akasha Wira International,http://www.akashainternational.com,http://www.akashainternational.com
http://www.wikidata.org/entity/Q96099936,Asia Sejahtera Mina,http://www.asiamina.com,http://www.asiamina.com
http://www.wikidata.org/entity/Q96099937,Bank Rakyat Indonesia Agroniaga,http://www.briagro.co.id,http://www.briagro.co.id
http://www.wikidata.org/entity/Q96099944,Anugerah Kagum Karya Utama,http://www.akku.co.id,http://www.akku.co.id
http://www.wikidata.org/entity/Q96099945,Argha Karya Prima Ind,http://www.arghakarya.com,http://www.arghakarya.com
http://www.wikidata.org/entity/Q96099951,Maming Enam Sembilan Mineral,http://www.majapahitinticorpora.co.id,http://www.majapahitinticorpora.co.id
http://www.wikidata.org/entity/Q96099953,Tri Banyan Tirta,http://www.ALTOspringswater.com,http://www.ALTOspringswater.com
http://www.wikidata.org/entity/Q96099954,Makmur Berkah Amanda,http://mbagroup.id,http://mbagroup.id
http://www.wikidata.org/entity/Q96099955,Ateliers Mecaniques D'Indonesie,http://www.atmindoboiler.com,http://www.atmindoboiler.com
http://www.wikidata.org/entity/Q96099957,Apexindo Pratama Duta,http://www.apexindo.com,http://www.apexindo.com
http://www.wikidata.org/entity/Q96099958,Arita Prima Indonesia,http://www.arita.co.id,http://www.arita.co.id
http://www.wikidata.org/entity/Q96099967,Atlas Resources,http://www.atlas-coal.co.id,http://www.atlas-coal.co.id
http://www.wikidata.org/entity/Q96099968,Arkha Jayanti Persada,http://www.arkhajayanti.co.id,http://www.arkhajayanti.co.id
http://www.wikidata.org/entity/Q96099969,Armidian Karyatama,http://www.armidian.co.id,http://www.armidian.co.id
http://www.wikidata.org/entity/Q96099974,Ratu Prabu Energi,http://www.rpenergi.com,http://www.rpenergi.com
http://www.wikidata.org/entity/Q96099987,Asuransi Jasa Tania,http://www.jastan.co.id,http://www.jastan.co.id
http://www.wikidata.org/entity/Q96099990,Andalan Sakti Primaindo,http://www.ansa-land.com,http://www.ansa-land.com
http://www.wikidata.org/entity/Q96100013,Astra Otoparts,http://www.component.astra.co.id,http://www.component.astra.co.id
http://www.wikidata.org/entity/Q96100015,Agro Yasa Lestari,http://www.agroyasalestari.com,http://www.agroyasalestari.com
http://www.wikidata.org/entity/Q96100025,Saranacentral Bajatama,http://www.saranacentral.com,http://www.saranacentral.com
http://www.wikidata.org/entity/Q96100026,Bali Towerindo Sentra,http://www.balitower.co.id,http://www.balitower.co.id
http://www.wikidata.org/entity/Q96100027,Bekasi Asri Pemula,http://www.bekasiasripemula.co.id,http://www.bekasiasripemula.co.id
http://www.wikidata.org/entity/Q96100028,Bhakti Agung Propertindo,http://www.bhaktiagung.com,http://www.bhaktiagung.com
http://www.wikidata.org/entity/Q96100043,Pelayaran Nasional Bina Buana Raya,http://www.bbr.co.id,http://www.bbr.co.id
http://www.wikidata.org/entity/Q96100044,Bumi Benowo Sukses Sejahtera,http://www.bumibenowo.com,http://www.bumibenowo.com
http://www.wikidata.org/entity/Q96100052,Bank JTrust Indonesia,http://www.jtrustbank.co.id,http://www.jtrustbank.co.id
http://www.wikidata.org/entity/Q96100053,Bumi Citra Permai,http://www.bumicitrapermai.com,http://www.bumicitrapermai.com
http://www.wikidata.org/entity/Q96100054,Estika Tata Tiara,http://www.kibif.com,http://www.kibif.com
http://www.wikidata.org/entity/Q96100058,Batulicin Nusantara Maritim,http://www.batulicinnusantaramaritim.com,http://www.batulicinnusantaramaritim.com
http://www.wikidata.org/entity/Q96100060,Bekasi Fajar Industrial Estate,http://www.befa.id,http://www.befa.id
http://www.wikidata.org/entity/Q96100063,Bhakti Multi Artha,http://www.bhaktimultiartha.co.id,http://www.bhaktimultiartha.co.id
http://www.wikidata.org/entity/Q96100065,Binakarya Jaya Abadi,http://www.bpg.id,http://www.bpg.id
http://www.wikidata.org/entity/Q96100068,Astrindo Nusantara Infrastruktur,http://www.astrindonusantara.com,http://www.astrindonusantara.com
http://www.wikidata.org/entity/Q96100069,Bhuwanatala Indah Permai,http://www.bipp.co.id,http://www.bipp.co.id
http://www.wikidata.org/entity/Q96100072,Bukit Darmo Property,http://www.bukitdarmoproperty.com,http://www.bukitdarmoproperty.com
http://www.wikidata.org/entity/Q96100073,Bank Pembangunan Daerah Jawa Timur,http://www.bankjatim.co.id,http://www.bankjatim.co.id
http://www.wikidata.org/entity/Q96100085,Graha Layar Prima,http://www.cgv.id,http://www.cgv.id
http://www.wikidata.org/entity/Q96100086,Berkah Prima Perkasa,http://www.blueprint-indonesia.com,http://www.blueprint-indonesia.com
http://www.wikidata.org/entity/Q96100109,Bintang Oto Global,http://www.bintangotoglobal.com,http://www.bintangotoglobal.com
http://www.wikidata.org/entity/Q96100110,Bali Bintang Sejahtera,http://www.baliutd.com,http://www.baliutd.com
http://www.wikidata.org/entity/Q96100111,Borneo Olah Sarana Sukses,http://www.bosscoal.com,http://www.bosscoal.com
http://www.wikidata.org/entity/Q96100112,Batavia Prosperindo Trans,http://www.bataviarent.com/,http://www.bataviarent.com/
http://www.wikidata.org/entity/Q96100113,Bank BRIsyariah,http://www.brisyariah.co.id,http://www.brisyariah.co.id
http://www.wikidata.org/entity/Q96100114,Bumi Resources Minerals,http://www.bumiresourcesminerals.com,http://www.bumiresourcesminerals.com
http://www.wikidata.org/entity/Q96100115,Berlina,http://www.dsu.co.id,http://www.dsu.co.id
http://www.wikidata.org/entity/Q96100123,Baramulti Suksessarana,http://www.bssr.co.id,http://www.bssr.co.id
http://www.wikidata.org/entity/Q96100130,Bakrie Telecom,http://www.bakrietelecom.com,http://www.bakrietelecom.com
http://www.wikidata.org/entity/Q96100139,Budi Starch & Sweetener,http://www.budistarchsweetener.com,http://www.budistarchsweetener.com
http://www.wikidata.org/entity/Q96100142,Buana Lintas Lautan,http://www.bull.co.id,http://www.bull.co.id
http://www.wikidata.org/entity/Q96100146,Bukit Uluwatu Villa,http://www.buvagroup.com,http://www.buvagroup.com
http://www.wikidata.org/entity/Q96100147,Bayan Resources,http://www.bayan.com.sg,http://www.bayan.com.sg
http://www.wikidata.org/entity/Q96100149,Campina Ice Cream Industry,http://www.campina.co.id,http://www.campina.co.id
http://www.wikidata.org/entity/Q96100150,Capitol Nusantara Indonesia,http://www.cani.co.id,http://www.cani.co.id
http://www.wikidata.org/entity/Q96100151,Metro Healthcare Indonesia,http://www.metrohealthcareindonesia.co.id,http://www.metrohealthcareindonesia.co.id
http://www.wikidata.org/entity/Q96100152,Industri dan Perdagangan Bintraco Dharma,http://www.bintracodharma.com,http://www.bintracodharma.com
http://www.wikidata.org/entity/Q96100153,Cashlez Worldwide Indonesia,http://www.cashlez.com,http://www.cashlez.com
http://www.wikidata.org/entity/Q96100358,Jaya Real Property,http://www.jayaproperty.com,http://www.jayaproperty.com
http://www.wikidata.org/entity/Q96100363,ICTSI JASA PRIMA,http://www.ijp.co.id,http://www.ijp.co.id
http://www.wikidata.org/entity/Q96100364,Darmi Bersaudara,http://www.darbewood.com,http://www.darbewood.com
http://www.wikidata.org/entity/Q96100367,Karya Bersama Anugerah,http://www.kbag.co.id,http://www.kbag.co.id
http://www.wikidata.org/entity/Q96100372,Kencana Energi Lestari,http://www.kencanaenergy.co.id,http://www.kencanaenergy.co.id
http://www.wikidata.org/entity/Q96100373,Mulia Boga Raya,http://www.prochiz.com,http://www.prochiz.com
http://www.wikidata.org/entity/Q96100375,Kawasan Industri Jababeka,http://www.jababeka.com,http://www.jababeka.com
http://www.wikidata.org/entity/Q96100376,Kioson Komersial Indonesia,http://www.kioson.com,http://www.kioson.com
http://www.wikidata.org/entity/Q96100378,Krida Jaringan Nusantara,http://www.kjn.id,http://www.kjn.id
http://www.wikidata.org/entity/Q96100382,Kobexindo Tractors,http://www.kobexindo.com,http://www.kobexindo.com
http://www.wikidata.org/entity/Q96100387,Perdana Bangun Pusaka,https://www.perdanabangunpusaka.co.id,https://www.perdanabangunpusaka.co.id
http://www.wikidata.org/entity/Q96100388,Mitra Energi Persada,http://www.mitraenergipersada.com,http://www.mitraenergipersada.com
http://www.wikidata.org/entity/Q96100389,DMS Propertindo,http://www.dmspropertindo.com,http://www.dmspropertindo.com
http://www.wikidata.org/entity/Q96100390,Steadfast Marine,http://www.steadfast-marine.com,http://www.steadfast-marine.com
http://www.wikidata.org/entity/Q96100394,Grand Kartech,http://www.grandkartech.com,http://www.grandkartech.com
http://www.wikidata.org/entity/Q96100398,Kresna Graha Investama,http://www.kresnainvestments.com,http://www.kresnainvestments.com
http://www.wikidata.org/entity/Q96100400,Trimitra Propertindo,http://www.trimitraland.com,http://www.trimitraland.com
http://www.wikidata.org/entity/Q96100403,Eureka Prima Jakarta,http://www.eurekaland.com,http://www.eurekaland.com
http://www.wikidata.org/entity/Q96100404,LCK Global Kedaton,http://www.lckglobal.co.id,http://www.lckglobal.co.id
http://www.wikidata.org/entity/Q96100405,Logindo Samudramakmur,http://www.logindo.com,http://www.logindo.com
http://www.wikidata.org/entity/Q96100406,Asuransi Jiwa Sinarmas MSIG,http://www.sinarmasmsiglife.co.id,http://www.sinarmasmsiglife.co.id
http://www.wikidata.org/entity/Q96100415,Limas Indonesia Makmur,http://www.limas.com,http://www.limas.com
http://www.wikidata.org/entity/Q96100431,Eka Sari Lorena Transport,http://www.lorena-transport.com,http://www.lorena-transport.com
http://www.wikidata.org/entity/Q96100435,Sentral Mitra Informatika,http://www.sentral.co.id,http://www.sentral.co.id
http://www.wikidata.org/entity/Q96100437,Marga Abhinaya Abadi,http://www.mabaindonesia.com,http://www.mabaindonesia.com
http://www.wikidata.org/entity/Q96100438,MAP Aktif Adiperkasa,http://www.mapactive.id,http://www.mapactive.id
http://www.wikidata.org/entity/Q96100439,MAP Boga Adiperkasa,http://www.mbai.co.id,http://www.mbai.co.id
http://www.wikidata.org/entity/Q96100444,Mahaka Radio Integra,http://www.mari.co.id,http://www.mari.co.id
http://www.wikidata.org/entity/Q96100455,Mitrabahtera Segara Sejati,http://www.mbss.co.id,http://www.mbss.co.id
http://www.wikidata.org/entity/Q96100456,M Cash Integrasi,http://www.mcash.id,http://www.mcash.id
http://www.wikidata.org/entity/Q96100459,Bank China Construction Bank Indonesia,http://idn.ccb.com,http://idn.ccb.com
http://www.wikidata.org/entity/Q96100464,Modern Internasional,http://www.moderninternasional.co.id,http://www.moderninternasional.co.id
http://www.wikidata.org/entity/Q96100465,Medco Energi Internasional,http://www.medcoenergi.com,http://www.medcoenergi.com
http://www.wikidata.org/entity/Q96100466,Bank Mega,http://www.bankmega.com,http://www.bankmega.com
http://www.wikidata.org/entity/Q96100467,Nusantara Infrastructure,http://www.nusantarainfrastructure.com,http://www.nusantarainfrastructure.com
http://www.wikidata.org/entity/Q96100468,Magna Investama Mandiri,http://magnafinance.co.id/webmail,http://magnafinance.co.id/webmail
http://www.wikidata.org/entity/Q96100470,Multi Indocitra,http://www.mic.co.id,http://www.mic.co.id
http://www.wikidata.org/entity/Q96100472,Mitra Keluarga Karyasehat,http://www.mitrakeluarga.com/,http://www.mitrakeluarga.com/
http://www.wikidata.org/entity/Q96100473,Sanurhasta Mitra,http://www.sanurhasta.com,http://www.sanurhasta.com
http://www.wikidata.org/entity/Q96100476,Mitra Investindo,http://www.mitra-investindo.com,http://www.mitra-investindo.com
http://www.wikidata.org/entity/Q96100477,Mitra Komunikasi Nusantara,http://www.mknt.id,http://www.mknt.id
http://www.wikidata.org/entity/Q96100479,Metropolitan Kentjana,http://www.pondokindahgroup.co.id,http://www.pondokindahgroup.co.id
http://www.wikidata.org/entity/Q96100483,Mega Manunggal Property,http://www.mmproperty.com,http://www.mmproperty.com
http://www.wikidata.org/entity/Q96100488,Megapower Makmur,http://www.megapowermakmur.co.id,http://www.megapowermakmur.co.id
http://www.wikidata.org/entity/Q96100489,Maha Properti Indonesia,http://www.thekahyangansolo.com,http://www.thekahyangansolo.com
http://www.wikidata.org/entity/Q96100502,Capitalinc Investment,http://www.capitalinc-investment.com,http://www.capitalinc-investment.com
http://www.wikidata.org/entity/Q96100503,Metropolitan Land,http://www.metropolitanland.com,http://www.metropolitanland.com
http://www.wikidata.org/entity/Q96100504,Meta Epsi,http://www.metaepsi.com,http://www.metaepsi.com
http://www.wikidata.org/entity/Q96100505,Mitra Pemuda,http://www.mitrapemuda.co.id,http://www.mitrapemuda.co.id
http://www.wikidata.org/entity/Q96100508,Malacca Trust Wuwungan Insurance,http://www.mtwi.co.id,http://www.mtwi.co.id
http://www.wikidata.org/entity/Q96100509,Samindo Resources,http://www.samindoresources.com,http://www.samindoresources.com
http://www.wikidata.org/entity/Q96100513,Hanson International,http://www.hanson.co.id,http://www.hanson.co.id
http://www.wikidata.org/entity/Q96100515,Ayana Land International,http://www.ayanaland.com,http://www.ayanaland.com
http://www.wikidata.org/entity/Q96100516,Nusantara Properti Internasional,http://www.nusantara-properti.co.id,http://www.nusantara-properti.co.id
http://www.wikidata.org/entity/Q96100517,NFC Indonesia,http://www.ptnfc.com,http://www.ptnfc.com
http://www.wikidata.org/entity/Q96100518,Pelayaran Nelly Dwi Putri,http://www.nellydwiputri.co.id,http://www.nellydwiputri.co.id
http://www.wikidata.org/entity/Q96100519,Charnic Capital,http://www.charnic.com,http://www.charnic.com
http://www.wikidata.org/entity/Q96100520,Pelat Timah Nusantara,http://www.latinusa.co.id,http://www.latinusa.co.id
http://www.wikidata.org/entity/Q96100522,City Retail Developments,http://www.cityretaildevelopments.com,http://www.cityretaildevelopments.com
http://www.wikidata.org/entity/Q96100524,Bank Nationalnobu,http://www.nobubank.com,http://www.nobubank.com
http://www.wikidata.org/entity/Q96100525,Nusa Raya Cipta,http://www.nusarayacipta.com,http://www.nusarayacipta.com
http://www.wikidata.org/entity/Q96100526,"Nusantara Almazia,",http://www.nusantara-almazia.com,http://www.nusantara-almazia.com
http://www.wikidata.org/entity/Q96100527,Sinergi Megah Internusa,http://www.sinergimegahtbk.com,http://www.sinergimegahtbk.com
http://www.wikidata.org/entity/Q96100528,Protech Mitra Perkasa,http://www.protechmitraperkasa.com,http://www.protechmitraperkasa.com
http://www.wikidata.org/entity/Q96100529,Onix Capital,http://www.ocap.co.id/,http://www.ocap.co.id/
http://www.wikidata.org/entity/Q96100531,Ancora Indonesia Resources,http://www.ancorair.com,http://www.ancorair.com
http://www.wikidata.org/entity/Q96100533,Optima Prima Metal Sinergi,https://www.opms.co.id,https://www.opms.co.id
http://www.wikidata.org/entity/Q96100534,Bima Sakti Pertiwi,http://www.bimasaktipertiwi.com,http://www.bimasaktipertiwi.com
http://www.wikidata.org/entity/Q96100535,Pratama Abadi Nusa Industri,https://pratamaabadi.com,https://pratamaabadi.com
http://www.wikidata.org/entity/Q96100536,Panorama Sentrawisata,http://www.panorama-group.com,http://www.panorama-group.com
http://www.wikidata.org/entity/Q96100537,Panca Budi Idaman,http://www.pancabudi.com,http://www.pancabudi.com
http://www.wikidata.org/entity/Q96100539,Paramita Bangun Sarana,http://www.paramita.co.id,http://www.paramita.co.id
http://www.wikidata.org/entity/Q96100540,Prima Cakrawala Abadi,http://www.pcafoods.com,http://www.pcafoods.com
http://www.wikidata.org/entity/Q96100541,Destinasi Tirta Nusantara,http://www.panorama-destination.com,http://www.panorama-destination.com
http://www.wikidata.org/entity/Q96100542,Panca Global Kapital,http://www.pancaglobal.co.id,http://www.pancaglobal.co.id
http://www.wikidata.org/entity/Q96100544,Tourindo Guide Indonesia,http://www.pigijo.com,http://www.pigijo.com
http://www.wikidata.org/entity/Q96100545,Pembangunan Graha Lestari,http://www.ptpgli.co.id,http://www.ptpgli.co.id
http://www.wikidata.org/entity/Q96100554,Pembangunan Jaya Ancol,http://www.ancol.com,http://www.ancol.com
http://www.wikidata.org/entity/Q96100556,Perdana Karya Perkasa,http://www.pkpk-tbk.co.id,http://www.pkpk-tbk.co.id
http://www.wikidata.org/entity/Q96100557,Polaris Investama,http://www.polarisinvestama.co.id,http://www.polarisinvestama.co.id
http://www.wikidata.org/entity/Q96100558,Plaza Indonesia Realty,http://www.plazaindonesiarealty.com,http://www.plazaindonesiarealty.com
http://www.wikidata.org/entity/Q96100559,Putra Mandiri Jembar,http://www.ptpmj.co.id,http://www.ptpmj.co.id
http://www.wikidata.org/entity/Q96100564,Bank Panin Dubai Syariah,http://www.paninbanksyariah.co.id,http://www.paninbanksyariah.co.id
http://www.wikidata.org/entity/Q96100567,Pollux Investasi Internasional,http://polluxinvestments.com/,http://polluxinvestments.com/
http://www.wikidata.org/entity/Q96100568,Pollux Properti Indonesia,http://www.pollux.com.sg/id/,http://www.pollux.com.sg/id/
http://www.wikidata.org/entity/Q96100570,Pool Advista Indonesia,http://www.pooladvista.com,http://www.pooladvista.com
http://www.wikidata.org/entity/Q96100571,Nusantara Pelabuhan Handal,https://www.nusantaraport.id,https://www.nusantaraport.id
http://www.wikidata.org/entity/Q96100572,Bliss Properti Indonesia,http://www.blisspropertiindonesia.com,http://www.blisspropertiindonesia.com
http://www.wikidata.org/entity/Q96100573,Cikarang Listrindo,http://www.listrindo.com,http://www.listrindo.com
http://www.wikidata.org/entity/Q96100574,PP Presisi,http://www.pp-presisi.co.id,http://www.pp-presisi.co.id
http://www.wikidata.org/entity/Q96100575,PP Properti,http://www.pp-properti.com,http://www.pp-properti.com
http://www.wikidata.org/entity/Q96100576,Prodia Widyahusada,http://www.prodia.co.id,http://www.prodia.co.id
http://www.wikidata.org/entity/Q96100577,Royal Prima,http://www.royalprima.com,http://www.royalprima.com
http://www.wikidata.org/entity/Q96100582,Palma Serasih,http://www.palmaserasih.co.id,http://www.palmaserasih.co.id
http://www.wikidata.org/entity/Q96100583,Red Planet Indonesia,http://www.redplanetindonesia.com,http://www.redplanetindonesia.com
http://www.wikidata.org/entity/Q96100584,Pelita Samudera Shipping,http://www.ptpss.co.id,http://www.ptpss.co.id
http://www.wikidata.org/entity/Q96100587,Indo Straits,http://www.indostraits.co.id,http://www.indostraits.co.id
http://www.wikidata.org/entity/Q96100589,Pratama Widya,http://www.pratamawidya.com,http://www.pratamawidya.com
http://www.wikidata.org/entity/Q96100592,Pioneerindo Gourmet International,http://www.cfcindonesia.com,http://www.cfcindonesia.com
http://www.wikidata.org/entity/Q96100597,Putra Rajawali Kencana,http://puratrans.com/,http://puratrans.com/
http://www.wikidata.org/entity/Q3441016,Romande Energie Holding,http://www.romande-energie.ch/,http://www.romande-energie.ch/
http://www.wikidata.org/entity/Q3476312,smartfren,http://www.smartfren.com,http://www.smartfren.com
http://www.wikidata.org/entity/Q3482752,XL Axiata,http://www.xl.co.id/,http://www.xl.co.id/
http://www.wikidata.org/entity/Q3482752,XL Axiata,http://www.xl.co.id,http://www.xl.co.id
http://www.wikidata.org/entity/Q3491211,Sorin Group,http://www.sorin.com,http://www.sorin.com
http://www.wikidata.org/entity/Q3598926,JD.com,http://www.jd.com/,http://www.jd.com/
http://www.wikidata.org/entity/Q3699297,Global Mediacom,http://www.mediacom.co.id,http://www.mediacom.co.id
http://www.wikidata.org/entity/Q3699297,Global Mediacom,https://www.mediacom.co.id/,https://www.mediacom.co.id/
http://www.wikidata.org/entity/Q3930665,Indofood CBP Sukses Makmur,http://www.indofood.co.id/,http://www.indofood.co.id/
http://www.wikidata.org/entity/Q3930665,Indofood CBP Sukses Makmur,http://www.indofoodcbp.com,http://www.indofoodcbp.com
http://www.wikidata.org/entity/Q4033073,Arris Group,http://www.arris.com,http://www.arris.com
http://www.wikidata.org/entity/Q4045977,Belmond,http://www.belmond.com/,http://www.belmond.com/
http://www.wikidata.org/entity/Q4046386,Q4046386,http://www.pst.lt,http://www.pst.lt
http://www.wikidata.org/entity/Q4049662,Snaigė,http://www.snaige.lt,http://www.snaige.lt
http://www.wikidata.org/entity/Q4052467,Q4052467,http://www.utenostrikotazas.lt/,http://www.utenostrikotazas.lt/
http://www.wikidata.org/entity/Q4052698,Q4052698,http://www.vilniausbaldai.lt/,http://www.vilniausbaldai.lt/
http://www.wikidata.org/entity/Q4058442,Azovstal Iron and Steel Works,http://azovstal.metinvestholding.com/,http://azovstal.metinvestholding.com/
http://www.wikidata.org/entity/Q4263222,Media Nusantara Citra,http://www.mnc.co.id,http://www.mnc.co.id
