item,itemLabel,website
http://www.wikidata.org/entity/Q11232046,Q11232046,http://movie-enter.com/
http://www.wikidata.org/entity/Q11233527,Q11233527,http://mobcast.jp/
http://www.wikidata.org/entity/Q11233543,mobion,http://www.mobion.com/
http://www.wikidata.org/entity/Q11233611,Q11233611,http://monstar.fm
http://www.wikidata.org/entity/Q11233912,Q11233912,http://freemusicmonster.com/
http://www.wikidata.org/entity/Q11234498,NAVER matome,https://matome.naver.jp/
http://www.wikidata.org/entity/Q11234829,NEWS Post seven,http://www.news-postseven.com/
http://www.wikidata.org/entity/Q11234994,NHK On Demand,http://www.nhk-ondemand.jp/
http://www.wikidata.org/entity/Q11234996,NHK ONLINE,http://www.nhk.or.jp/
http://www.wikidata.org/entity/Q11236377,Q11236377,http://www.narinari.com/
http://www.wikidata.org/entity/Q11236491,Q11236491,http://netkeiba.com
http://www.wikidata.org/entity/Q11236932,Q11236932,http://nowa.jp/
http://www.wikidata.org/entity/Q11238309,Q11238309,http://www.pakutaso.com/
http://www.wikidata.org/entity/Q11238973,Q11238973,https://maho.jp/
http://www.wikidata.org/entity/Q11243283,Q11243283,http://shooti.jp/
http://www.wikidata.org/entity/Q11245597,Q11245597,http://say-move.org/
http://www.wikidata.org/entity/Q11245865,Q11245865,http://serend.net/
http://www.wikidata.org/entity/Q11245907,Q11245907,http://www.newsgame.jp/
http://www.wikidata.org/entity/Q11246310,Singingfish,http://singingfish.com/
http://www.wikidata.org/entity/Q11248877,Q11248877,http://www.the-journal.jp/
http://www.wikidata.org/entity/Q11249424,Q11249424,http://corp.tinami.com/
http://www.wikidata.org/entity/Q11250466,Taiwan Today,http://taiwantoday.tw/
http://www.wikidata.org/entity/Q11250564,Q11250564,http://japan.techinsight.jp/
http://www.wikidata.org/entity/Q11250596,Q11250596,http://www.tenki.jp
http://www.wikidata.org/entity/Q11250596,Q11250596,http://www.tenki.jp/lite/
http://www.wikidata.org/entity/Q11251107,Q11251107,http://timelog.jp/
http://www.wikidata.org/entity/Q11251198,Q11251198,https://togetter.com/
http://www.wikidata.org/entity/Q11251552,Q11251552,http://tweetbuzz.jp/
http://www.wikidata.org/entity/Q11251593,TwitCasting,http://twitcasting.tv/
http://www.wikidata.org/entity/Q11252229,Q11252229,http://uncoon.com/
http://www.wikidata.org/entity/Q11253085,Vorkers,http://www.vorkers.com/
http://www.wikidata.org/entity/Q11254151,Web Comic Gekkin,http://www.comic-gekkin.com/
http://www.wikidata.org/entity/Q11254752,Q11254752,http://x51.org
http://www.wikidata.org/entity/Q11254791,XIMA,http://xima.jp/p/
http://www.wikidata.org/entity/Q11254864,Q11254864,http://xhome.jp/
http://www.wikidata.org/entity/Q11255390,Yahoo! Mobage,http://yahoo-mbga.jp/
http://www.wikidata.org/entity/Q11255674,Q11255674,http://ch.zan9.com/
http://www.wikidata.org/entity/Q11258012,Q11258012,http://anichara-style.jp/
http://www.wikidata.org/entity/Q11272629,Machi BBS,http://www.machi.to/
http://www.wikidata.org/entity/Q11274656,Q11274656,http://nantokadoga.com/
http://www.wikidata.org/entity/Q11275081,Q11275081,http://ladio.net/
http://www.wikidata.org/entity/Q11278096,Q11278096,http://politter.com/
http://www.wikidata.org/entity/Q11278699,Q11278699,https://comic.k-manga.jp
http://www.wikidata.org/entity/Q11280607,Yawaraka Spirits,http://yawaspi.com/
http://www.wikidata.org/entity/Q11281328,Q11281328,http://radilog.jp/
http://www.wikidata.org/entity/Q11282293,Q11282293,http://idol-check.net/
http://www.wikidata.org/entity/Q11282769,Q11282769,http://blog.livedoor.jp/geek/
http://www.wikidata.org/entity/Q11283076,Q11283076,http://www.agnes-daigaku.com
http://www.wikidata.org/entity/Q11283732,Piapro,http://piapro.jp
http://www.wikidata.org/entity/Q11284323,AnimateTV,http://www.animatetimes.com/
http://www.wikidata.org/entity/Q7303562,RedNation Online,http://www.rednationonline.ca/
http://www.wikidata.org/entity/Q7303570,RedState,http://redstate.com/
http://www.wikidata.org/entity/Q7305620,Redding News Review,http://www.reddingnewsreview.com/
http://www.wikidata.org/entity/Q7307207,Refinery29,http://www.refinery29.com/
http://www.wikidata.org/entity/Q7307207,Refinery29,http://www.refinery29.uk/
http://www.wikidata.org/entity/Q7307971,Regator,http://regator.com/
http://www.wikidata.org/entity/Q7310889,Turo,https://turo.com/
http://www.wikidata.org/entity/Q7310889,Turo,https://turo.com/ca/en
http://www.wikidata.org/entity/Q7310889,Turo,https://turo.com/ca/fr
http://www.wikidata.org/entity/Q7310889,Turo,https://turo.com/gb/en
http://www.wikidata.org/entity/Q7313500,Rent.com,http://www.rent.com
http://www.wikidata.org/entity/Q7313510,Rent The Runway,http://www.renttherunway.com
http://www.wikidata.org/entity/Q7314103,reportMyloss.com,http://reportmyloss.com
http://www.wikidata.org/entity/Q7315186,ResearcherID,http://www.researcherid.com/
http://www.wikidata.org/entity/Q7315202,ResellerRatings,http://www.resellerratings.com
http://www.wikidata.org/entity/Q7317999,Revenue On-Line Service,http://www.revenue.ie/en/online/ros/
http://www.wikidata.org/entity/Q7321630,RhymeZone,http://www.rhymezone.com/
http://www.wikidata.org/entity/Q7335649,Ripoff Report,http://www.ripoffreport.com
http://www.wikidata.org/entity/Q7336977,Rivals.com,https://n.rivals.com/
http://www.wikidata.org/entity/Q7339726,Roambi,http://www.roambi.com/
http://www.wikidata.org/entity/Q7354187,RockYou,http://www.rockyou.com
http://www.wikidata.org/entity/Q7354722,Rock The Post,http://www.rockthepost.com
http://www.wikidata.org/entity/Q7354817,Rock in China,http://wiki.rockinchina.com
http://www.wikidata.org/entity/Q7355076,RocketHub,http://RocketHub.com/
http://www.wikidata.org/entity/Q7355117,Rocket Lawyer,http://www.rocketlawyer.com
http://www.wikidata.org/entity/Q7355509,RocknRollDating,http://www.rocknrolldating.com/
http://www.wikidata.org/entity/Q7361295,Rollonfriday,http://www.rollonfriday.com/
http://www.wikidata.org/entity/Q7362790,Romantic Circles,http://www.rc.umd.edu/
http://www.wikidata.org/entity/Q7366214,Rookie,http://rookiemag.com
http://www.wikidata.org/entity/Q7366670,Rootschat,http://www.rootschat.com
http://www.wikidata.org/entity/Q7370561,RotoWire,http://www.rotowire.com
http://www.wikidata.org/entity/Q7370768,Rouge,http://www.rouge.com.au/
http://www.wikidata.org/entity/Q7375099,royaldutchshellplc.com,http://royaldutchshellplc.com/
http://www.wikidata.org/entity/Q7380446,Rupture,http://rupture.com/index.html
http://www.wikidata.org/entity/Q7389343,SCVNGR,http://scvngr.com
http://www.wikidata.org/entity/Q7389994,SFScope,http://sfscope.com/
http://www.wikidata.org/entity/Q7390720,SL2College,http://www.sl2college.org/
http://www.wikidata.org/entity/Q7391915,SNUB,http://www.snubcampaign.org/
http://www.wikidata.org/entity/Q7393008,SSI Micro,http://www.ssimicro.com
http://www.wikidata.org/entity/Q7393086,iPlant Collaborative,http://www.iplantcollaborative.org
http://www.wikidata.org/entity/Q7394873,STV Player,http://www.stv.tv/player
http://www.wikidata.org/entity/Q7395020,SUNeVision,http://www.sunevision.com/
http://www.wikidata.org/entity/Q7396035,SaberHacer.com,http://www.SaberHacer.com
http://www.wikidata.org/entity/Q7396305,Sabotage Times,http://www.sabotagetimes.com/
http://www.wikidata.org/entity/Q7398465,Safe Creative,https://safecreative.org
http://www.wikidata.org/entity/Q7399617,Sahibinden.com,https://www.sahibinden.com
http://www.wikidata.org/entity/Q7399927,Said the Gramophone,http://www.saidthegramophone.com/
http://www.wikidata.org/entity/Q7400526,Sainsbury's Online,http://www.sainsburys.co.uk/
http://www.wikidata.org/entity/Q7404235,Salem Web Network,http://www.salemwebnetwork.com
http://www.wikidata.org/entity/Q7404306,Sales Graphics,http://www.salesgraphics.com
http://www.wikidata.org/entity/Q7405015,Sallsell,http://www.sallsell.com/
http://www.wikidata.org/entity/Q7423426,Sarawak Report,http://www.sarawakreport.org
http://www.wikidata.org/entity/Q7423534,Sarcastic Gamer,http://sarcasticgamer.com
http://www.wikidata.org/entity/Q7426850,Satvik shop,http://www.satvikshop.com/
http://www.wikidata.org/entity/Q7427988,Save Bernd,http://www.krohm.net/paul.htm
http://www.wikidata.org/entity/Q7428194,Saveup,http://www.saveup.com
http://www.wikidata.org/entity/Q7428907,Say Anything,http://sayanythingblog.com
http://www.wikidata.org/entity/Q7429267,saynoto0870.com,http://saynoto0870.com/
http://www.wikidata.org/entity/Q7430728,SceneOne,http://www.sceneone.co.uk
http://www.wikidata.org/entity/Q7431135,SchemingMind,http://www.schemingmind.com/
http://www.wikidata.org/entity/Q7432138,SchoolTube,http://www.schooltube.com
http://www.wikidata.org/entity/Q7432449,School of Everything,http://www.schoolofeverything.com/
http://www.wikidata.org/entity/Q7433394,SciFinal,http://www.scifinal.com/
http://www.wikidata.org/entity/Q7433407,SciVee,http://www.scivee.tv/
http://www.wikidata.org/entity/Q7433437,Sciclyc,http://www.SciClyc.com/
http://www.wikidata.org/entity/Q7433459,Science.gov,http://science.gov
http://www.wikidata.org/entity/Q7433465,ScienceNet.cn,http://www.sciencenet.cn/
http://www.wikidata.org/entity/Q7433734,ScientificMatch.com,http://scientificmatch.com
http://www.wikidata.org/entity/Q7434205,Sclipo,http://sclipo.com/
http://www.wikidata.org/entity/Q7434377,Scoop,https://www.scoop.co.nz
http://www.wikidata.org/entity/Q7434390,Scoot.com,http://www.scoot.co.uk/
http://www.wikidata.org/entity/Q7435304,ScoreBig,https://www.scorebig.com
http://www.wikidata.org/entity/Q7438779,QuickCode,https://quickcode.io/
http://www.wikidata.org/entity/Q7438790,ScrappleFace,http://www.ScrappleFace.com
http://www.wikidata.org/entity/Q7439008,Screen Play,http://www.screenplayblog.com.au/
http://www.wikidata.org/entity/Q7439062,Screenonline,http://www.screenonline.org.uk
http://www.wikidata.org/entity/Q7440725,Seamless,http://www.seamless.com/
http://www.wikidata.org/entity/Q7441618,SearchTeam,http://searchteam.com/
http://www.wikidata.org/entity/Q7441620,SearchTempest,http://www.searchtempest.com/
http://www.wikidata.org/entity/Q7441960,SeatGeek,https://seatgeek.com
http://www.wikidata.org/entity/Q7445464,SeeSaw,http://www.seesaw.com/
http://www.wikidata.org/entity/Q7445684,Seedrs,http://seedrs.com
http://www.wikidata.org/entity/Q7445710,Seedups,https://www.seedups.com/
http://www.wikidata.org/entity/Q7446240,Segfault,http://segfault.org/
http://www.wikidata.org/entity/Q7449331,SemiAccurate,http://www.semiaccurate.com/
http://www.wikidata.org/entity/Q7450116,SendThisFile,https://www.sendthisfile.com/
http://www.wikidata.org/entity/Q7451001,Sense on Cents,http://www.senseoncents.com
http://www.wikidata.org/entity/Q7451891,Sepia Mutiny,http://sepiamutiny.com/
http://www.wikidata.org/entity/Q7454691,Serial killers ink,http://serialkillersink.net
http://www.wikidata.org/entity/Q7454885,Serious Eats,http://www.seriouseats.com
http://www.wikidata.org/entity/Q7454988,Sermo,http://www.sermo.com/
http://www.wikidata.org/entity/Q7456072,Seslisozluk,https://www.seslisozluk.net/
http://www.wikidata.org/entity/Q7460718,Shadowed Realms,http://www.shadowedrealms.com.au
http://www.wikidata.org/entity/Q7460844,Shadowstats.com,http://ShadowStats.com
http://www.wikidata.org/entity/Q7486091,Q7486091,http://www.cnews.ru
http://www.wikidata.org/entity/Q7486267,FamilySpace,http://www.familyspace.ru
http://www.wikidata.org/entity/Q7488477,TextOnly,http://textonly.ru
http://www.wikidata.org/entity/Q7489492,ShareReactor,http://www.sharereactor.com/
http://www.wikidata.org/entity/Q7489501,Share My Lesson,http://www.sharemylesson.com/
http://www.wikidata.org/entity/Q7489523,Sharecare,https://www.sharecare.com
http://www.wikidata.org/entity/Q15861362,Patreon,https://www.patreon.com
http://www.wikidata.org/entity/Q15874268,De Correspondent,https://decorrespondent.nl
http://www.wikidata.org/entity/Q15882570,Q15882570,http://synoniemen.net
http://www.wikidata.org/entity/Q15883956,Q15883956,https://wetten.overheid.nl
http://www.wikidata.org/entity/Q15888951,Savukku,http://savukku.net
http://www.wikidata.org/entity/Q15896237,KuGou,http://www.kugou.com/
http://www.wikidata.org/entity/Q15896665,Q15896665,http://www.gamebase.com.tw/
http://www.wikidata.org/entity/Q15898598,Wotif.com,http://www.wotif.com/
http://www.wikidata.org/entity/Q15901632,Q15901632,http://www.aibai.com/
http://www.wikidata.org/entity/Q15905169,udn.com,http://udn.com/
http://www.wikidata.org/entity/Q15906870,Gamer.nl,http://www.gamer.nl/
http://www.wikidata.org/entity/Q15908295,Encyclopedia of Taiwan,http://taiwanpedia.culture.tw/
http://www.wikidata.org/entity/Q15908317,Q15908317,http://forum.doctorvoice.org/
http://www.wikidata.org/entity/Q15910230,Q15910230,http://www.12377.cn/
http://www.wikidata.org/entity/Q15912179,Qidian,http://www.qidian.com.tw/
http://www.wikidata.org/entity/Q15912179,Qidian,http://www.qidian.com/
http://www.wikidata.org/entity/Q15912206,Q15912206,http://wenku.baidu.com/
http://www.wikidata.org/entity/Q15912288,QQ.com,http://3gqq.qq.com/
http://www.wikidata.org/entity/Q15912288,QQ.com,http://www.qq.com
http://www.wikidata.org/entity/Q15912298,Q15912298,http://www.tgbus.com
http://www.wikidata.org/entity/Q15913839,Ribenxinwen.COM,http://ribenxinwen.com
http://www.wikidata.org/entity/Q15914982,DATA.GOV.TW,http://Data.gov.tw
http://www.wikidata.org/entity/Q15917002,Q15917002,http://top.baidu.com/
http://www.wikidata.org/entity/Q15917089,Q15917089,http://www.7timer.com/
http://www.wikidata.org/entity/Q15922523,Q15922523,http://www.trc.net.tw/Default.asp
http://www.wikidata.org/entity/Q15925869,Q15925869,https://t66y.com/
http://www.wikidata.org/entity/Q15927896,Xiami Music,http://www.xiami.com
http://www.wikidata.org/entity/Q15928969,Q15928969,http://www.disneybox.com/
http://www.wikidata.org/entity/Q15928991,Q15928991,http://www.gzjd.gov.cn/
http://www.wikidata.org/entity/Q15929575,Q15929575,http://www.gdzjdaily.com.cn/
http://www.wikidata.org/entity/Q15929585,Q15929585,http://www.google.cn/shihui
http://www.wikidata.org/entity/Q15930736,Q15930736,http://email.163.com/
http://www.wikidata.org/entity/Q15930737,Q15930737,http://big5.minghui.org/
http://www.wikidata.org/entity/Q15931140,Q15931140,http://www.backpackers.com.tw
http://www.wikidata.org/entity/Q15931925,SleepingChinese.com,http://www.sleepingchinese.com/
http://www.wikidata.org/entity/Q15932164,Q15932164,http://www.joy.cn/
http://www.wikidata.org/entity/Q15932777,top100.cn,http://www.top100.cn
http://www.wikidata.org/entity/Q15933239,@movies,http://www.atmovies.com.tw/
http://www.wikidata.org/entity/Q15935793,Q15935793,http://www.yeyou.com/
http://www.wikidata.org/entity/Q15937814,265,http://www.265.com/
http://www.wikidata.org/entity/Q15938331,Hong Kong Galden Forum,https://hkgalden.com/
http://www.wikidata.org/entity/Q15944036,GOTV,http://gotv.tvb.com
http://www.wikidata.org/entity/Q15948832,bundestag.de,https://www.bundestag.de/
http://www.wikidata.org/entity/Q15950138,Q15950138,https://www.ku6.com/
http://www.wikidata.org/entity/Q15951998,Q15951998,http://redbaby.suning.com/
http://www.wikidata.org/entity/Q15952996,Q15952996,http://www.qunar.com/
http://www.wikidata.org/entity/Q15956581,hupu.com,http://www.hupu.com/
http://www.wikidata.org/entity/Q15964718,Dichtbij.nl,http://www.dichtbij.nl/
http://www.wikidata.org/entity/Q15965980,Q15965980,http://www.youtube.com/ello
http://www.wikidata.org/entity/Q15974480,ORTOLANG,https://www.ortolang.fr
http://www.wikidata.org/entity/Q15981579,Didlr,http://www.didlr.com
http://www.wikidata.org/entity/Q15983609,Zameen.com,http://www.Zameen.com/
http://www.wikidata.org/entity/Q15985098,Q15985098,http://www.umblaetterer.de
http://www.wikidata.org/entity/Q15985224,Geacron,http://www.geacron.com
http://www.wikidata.org/entity/Q15991443,The Futon Critic,http://www.thefutoncritic.com/
http://www.wikidata.org/entity/Q15991684,Outgrow.me,http://outgrow.me/
http://www.wikidata.org/entity/Q15993152,Q15993152,http://www.rapsinews.ru
http://www.wikidata.org/entity/Q15994966,Canal do Otário,http://canaldootario.com.br
http://www.wikidata.org/entity/Q15995347,Network Awesome,http://www.networkawesome.com/
http://www.wikidata.org/entity/Q16000096,Fulldome Database,http://www.fddb.org/
http://www.wikidata.org/entity/Q16001061,38 North,https://www.38north.org
http://www.wikidata.org/entity/Q16001212,8coupons,http://www.8coupons.com/
http://www.wikidata.org/entity/Q16001556,Headsets.com,http://www.headsets.com/
http://www.wikidata.org/entity/Q16002221,AirlineReporter.com,http://www.AirlineReporter.com/
http://www.wikidata.org/entity/Q16002662,Alphagov,http://alpha.gov.uk
http://www.wikidata.org/entity/Q16010023,ActuaLitté,https://www.actualitte.com/
http://www.wikidata.org/entity/Q16010657,Aleteia,http://www.aleteia.org/
http://www.wikidata.org/entity/Q16045816,Aparat,http://www.aparat.com/
http://www.wikidata.org/entity/Q16129136,Q16129136,http://yad4.co.il/
http://www.wikidata.org/entity/Q16131001,Agora project,http://www.agora.co.il
http://www.wikidata.org/entity/Q16132571,Headstart,http://www.headstart.co.il/
http://www.wikidata.org/entity/Q16154874,Acclaimed Music,http://www.acclaimedmusic.net/
http://www.wikidata.org/entity/Q16155126,Beats Music,http://beatsmusic.com
http://www.wikidata.org/entity/Q16156775,Heathen Harvest,http://heathenharvest.org
http://www.wikidata.org/entity/Q16158979,Koolmuzone,http://www.koolmuzone.pk
http://www.wikidata.org/entity/Q16162472,MTV Artists Platform,http://www.mtv.com/artists/
http://www.wikidata.org/entity/Q16163047,MusicRadar,http://www.doreso.com/
http://www.wikidata.org/entity/Q16164242,Nothing But Hope And Passion,http://nbhap.com
http://www.wikidata.org/entity/Q16165007,Humor University,http://www.humoruniv.com
http://www.wikidata.org/entity/Q16169038,The Arts Desk,http://www.theartsdesk.com/
http://www.wikidata.org/entity/Q16169166,The LiederNet Archive,http://www.lieder.net/
http://www.wikidata.org/entity/Q16169752,TranceFixxed,http://www.trancefixxed.co.uk/
http://www.wikidata.org/entity/Q16170855,Q16170855,http://www.mediajob.co.kr/
http://www.wikidata.org/entity/Q16172543,SHERPA/RoMEO,http://www.sherpa.ac.uk/romeo/
http://www.wikidata.org/entity/Q16180011,Bugs!,https://music.bugs.co.kr/
http://www.wikidata.org/entity/Q16182031,Q16182031,http://www.teachme.co.kr/
http://www.wikidata.org/entity/Q16194926,Finnbay,http://www.finnbay.com/
http://www.wikidata.org/entity/Q16196790,data.gov.in,http://data.gov.in
http://www.wikidata.org/entity/Q16203983,Mi6-HQ.com,http://mi6-hq.com
http://www.wikidata.org/entity/Q16219511,Movist,http://www.movist.com
http://www.wikidata.org/entity/Q16219524,Q16219524,http://www.democracy2.co.kr/
http://www.wikidata.org/entity/Q16242574,Adventure Classic Gaming,http://adventureclassicgaming.com/
http://www.wikidata.org/entity/Q16243518,Barstool Sports,http://www.barstoolsports.com/
http://www.wikidata.org/entity/Q16245997,Def Pen,http://defpen.com
http://www.wikidata.org/entity/Q16247440,ChangeMakrs,http://changemakrs.com/
http://www.wikidata.org/entity/Q16251098,Jay Is Games,http://jayisgames.com
http://www.wikidata.org/entity/Q16253947,Impossible.com,http://impossible.com
http://www.wikidata.org/entity/Q16255842,Kids in the House,http://www.kidsinthehouse.com
http://www.wikidata.org/entity/Q16257032,Astrodicticum Simplex,http://scienceblogs.de/astrodicticum-simplex/
http://www.wikidata.org/entity/Q16257264,JamesEdition,http://www.jamesedition.com
http://www.wikidata.org/entity/Q7489527,SharedCopy,http://sharedcopy.com:80/
http://www.wikidata.org/entity/Q7490422,Sharps Bedrooms,http://www.sharps.co.uk
http://www.wikidata.org/entity/Q7492325,Sheeel,http://www.sheeel.com
http://www.wikidata.org/entity/Q7492534,Sheet Music Plus,http://www.sheetmusicplus.com
http://www.wikidata.org/entity/Q7497964,Ship of Fools,http://www.shipoffools.com
http://www.wikidata.org/entity/Q7498949,Shiron.net,http://shironet.mako.co.il:80/
http://www.wikidata.org/entity/Q7501136,Shopcade,http://shopcade.com
http://www.wikidata.org/entity/Q7501260,Shoptime,http://www.shoptime.com.br/
http://www.wikidata.org/entity/Q7502902,ShowBIZ Data,http://www.showbizdata.com
http://www.wikidata.org/entity/Q7503123,Showbiz411,http://www.showbiz411.com
http://www.wikidata.org/entity/Q7503304,Showstudio.com,http://showstudio.com
http://www.wikidata.org/entity/Q7505485,Shustir,http://www.shustir.com
http://www.wikidata.org/entity/Q7508504,Sidewalk.com,http://sidewalk.com
http://www.wikidata.org/entity/Q7517232,SimPrograms,http://beyondsims.com
http://www.wikidata.org/entity/Q7520638,Valore,http://www.valore.com/
http://www.wikidata.org/entity/Q7521021,Simply Recipes,http://www.simplyrecipes.com/
http://www.wikidata.org/entity/Q7521187,Simpy,http://www.simpy.com/
http://www.wikidata.org/entity/Q7521308,Simulation123,http://www.simulation123.com
http://www.wikidata.org/entity/Q7525330,Siol,http://www.siol.net
http://www.wikidata.org/entity/Q7532027,Sittercity.com,http://www.sittercity.com
http://www.wikidata.org/entity/Q7532589,Six-Word Memoirs,http://sixwordmemoirs.com
http://www.wikidata.org/entity/Q7532624,SixDegrees.com,http://www.sixdegrees.com
http://www.wikidata.org/entity/Q7534181,Skatter Tech,http://www.skattertech.com/
http://www.wikidata.org/entity/Q7534755,Sketchfab,https://sketchfab.com/
http://www.wikidata.org/entity/Q7535181,SkillPages,http://www.skillpages.com
http://www.wikidata.org/entity/Q7535182,SkillSlate,http://www.skillslate.com/
http://www.wikidata.org/entity/Q7536253,Skoob,http://www.skoob.com.br
http://www.wikidata.org/entity/Q7538404,LiveXLive,http://www.slacker.com
http://www.wikidata.org/entity/Q7540761,Slingshot Labs,http://www.slingshotlabs.com
http://www.wikidata.org/entity/Q7541320,Slooh,http://www.slooh.com
http://www.wikidata.org/entity/Q7544188,SmashBoards,http://www.smashboards.com
http://www.wikidata.org/entity/Q7545208,Smith Magazine,http://www.smithmag.net/
http://www.wikidata.org/entity/Q7547283,Snapdeal,http://www.snapdeal.com/
http://www.wikidata.org/entity/Q7547305,Snapfish Lab,http://www.snapfishlab.com/
http://www.wikidata.org/entity/Q7547751,Sniff Petrol,http://www.sniffpetrol.com
http://www.wikidata.org/entity/Q7547771,Snip.it,http://Snip.it
http://www.wikidata.org/entity/Q7550279,SoccerCleats101,http://SoccerCleats101.com
http://www.wikidata.org/entity/Q7550871,Social Teeth,https://www.socialteeth.org/
http://www.wikidata.org/entity/Q7551796,Socialist Voice,http://www.communistpartyofireland.ie/sv/index.html
http://www.wikidata.org/entity/Q7559169,Somalia Report,http://somaliareport.com/
http://www.wikidata.org/entity/Q7559638,Someecards,http://www.someecards.com
http://www.wikidata.org/entity/Q7560961,SongMeanings,https://songmeanings.com
http://www.wikidata.org/entity/Q7561274,Songkick,https://www.songkick.com
http://www.wikidata.org/entity/Q7564611,SoundClick,http://www.soundclick.com
http://www.wikidata.org/entity/Q7564614,SoundCtrl,http://www.soundctrl.com
http://www.wikidata.org/entity/Q7564846,Sounddogs,https://www.sounddogs.com/
http://www.wikidata.org/entity/Q7564978,Soundtrack.net,http://www.soundtrack.net
http://www.wikidata.org/entity/Q7565108,OSDN,https://osdn.net/
http://www.wikidata.org/entity/Q7569565,Southern AIDS Living Quilt,http://www.livingquilt.org/
http://www.wikidata.org/entity/Q7572191,SpaceCollective,http://spacecollective.org
http://www.wikidata.org/entity/Q7572688,Spacehive,http://spacehive.com/
http://www.wikidata.org/entity/Q7573610,SparkNotes,http://www.sparknotes.com/
http://www.wikidata.org/entity/Q7573611,SparkPeople,http://www.sparkpeople.com/
http://www.wikidata.org/entity/Q7575288,Spectrum Culture,http://www.spectrumculture.com
http://www.wikidata.org/entity/Q7575470,Speed Demos Archive,http://speeddemosarchive.com
http://www.wikidata.org/entity/Q7575658,Speedtest.net,https://www.speedtest.net/
http://www.wikidata.org/entity/Q7575730,Speedyclick.com,http://speedyclick.com
http://www.wikidata.org/entity/Q7576359,Sperling's BestPlaces,http://www.bestplaces.net
http://www.wikidata.org/entity/Q7577260,Spill.com,http://www.spill.com
http://www.wikidata.org/entity/Q7579042,Sponsume,http://www.sponsume.com
http://www.wikidata.org/entity/Q7579619,Sportnet.hr,http://sportnet.20minuta.hr
http://www.wikidata.org/entity/Q7579620,Sportnews.mn,http://www.Sportnews.mn
http://www.wikidata.org/entity/Q7579708,Sports Climax,http://www.SportsClimax.com/
http://www.wikidata.org/entity/Q7580029,SpotCrime.com,http://www.spotcrime.com/
http://www.wikidata.org/entity/Q7580228,Spray Date,http://www.spraydate.se
http://www.wikidata.org/entity/Q7581523,Spunk Library,http://www.spunk.org/
http://www.wikidata.org/entity/Q7581617,Sputnik,https://v8.github.io/test262/website/default.html
http://www.wikidata.org/entity/Q7582097,Squarespace,http://www.squarespace.com
http://www.wikidata.org/entity/Q7582153,Squashsite,http://squashsite.co.uk/
http://www.wikidata.org/entity/Q7589797,Jitsi website,https://jitsi.org/
http://www.wikidata.org/entity/Q7596900,Stageit,http://www.stageit.com
http://www.wikidata.org/entity/Q7597506,Stamps.com,http://www.stamps.com/
http://www.wikidata.org/entity/Q7601872,Stargate fandom,http://www.gateworld.net
http://www.wikidata.org/entity/Q7602118,Starmatic,http://www.starmatic.com/
http://www.wikidata.org/entity/Q7602122,Starmedia,http://www.starmedia.com
http://www.wikidata.org/entity/Q7602613,StartupDigest,https://www.startupdigest.com/
http://www.wikidata.org/entity/Q18693990,Q18693990,http://kotikokki.net
http://www.wikidata.org/entity/Q18695613,Q18695613,http://www.diarioregistrado.com
http://www.wikidata.org/entity/Q18700255,Q18700255,http://block.fm
http://www.wikidata.org/entity/Q18700267,Q18700267,https://croudia.com/
http://www.wikidata.org/entity/Q18700956,Q18700956,https://calil.jp/
http://www.wikidata.org/entity/Q18706670,Tiny Buddha,http://tinybuddha.com
http://www.wikidata.org/entity/Q18707686,Universal Typeface Experiment,http://www.theuniversaltypeface.com
http://www.wikidata.org/entity/Q18709181,Letterboxd,http://letterboxd.com/
http://www.wikidata.org/entity/Q18711639,Raqqa Is Being Slaughtered Silently,http://www.raqqa-sl.com/
http://www.wikidata.org/entity/Q18712583,Trillion Fund,http://www.trillionfund.com
http://www.wikidata.org/entity/Q18712763,ArchDaily,http://archdaily.com
http://www.wikidata.org/entity/Q18712816,Brightstorm,http://www.brightstorm.com/
http://www.wikidata.org/entity/Q18712836,Cartoon Brew,https://www.cartoonbrew.com/
http://www.wikidata.org/entity/Q18758479,NRKbeta,https://nrkbeta.no/
http://www.wikidata.org/entity/Q18760310,Finna,https://www.finna.fi/
http://www.wikidata.org/entity/Q18787324,Q18787324,http://www.huffingtonpost.com
http://www.wikidata.org/entity/Q18812401,Calflora,https://www.calflora.org/
http://www.wikidata.org/entity/Q18832876,Q18832876,http://www.gordonua.com
http://www.wikidata.org/entity/Q18916547,Postcode data,http://www.postcodedata.nl/
http://www.wikidata.org/entity/Q18924046,Q18924046,http://zhovo.com/
http://www.wikidata.org/entity/Q18927154,Good News Network,https://www.goodnewsnetwork.org/
http://www.wikidata.org/entity/Q18937073,Q18937073,http://suomi.fi
http://www.wikidata.org/entity/Q18937122,Raflaamo,https://www.raflaamo.fi/
http://www.wikidata.org/entity/Q18941588,Q18941588,http://velvet.by
http://www.wikidata.org/entity/Q18988184,Bangla Movie Database,http://www.bmdb.com.bd/
http://www.wikidata.org/entity/Q18988838,Rokomari.com,http://rokomari.com/
http://www.wikidata.org/entity/Q18988838,Rokomari.com,https://রকমারি.বাংলা
http://www.wikidata.org/entity/Q19025553,Roots Reggae Library,http://www.roots-reggae-library.com
http://www.wikidata.org/entity/Q19160073,Q19160073,http://esperanto.cat
http://www.wikidata.org/entity/Q19204319,Hansard 1803–2005,https://api.parliament.uk/historic-hansard/index.html
http://www.wikidata.org/entity/Q19254549,Q19254549,http://www.mydealz.de/
